@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:50:14.151,"REPORT RequestId: 82c6d1e1-4d0d-4034-b7c8-046f8547e29d	Duration: 3226.61 ms	Billed Duration: 3227 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3226.61
2025-05-14 05:50:13.435,"REPORT RequestId: f6eaa581-d586-47e4-bf02-c62edf1e9b85	Duration: 3409.61 ms	Billed Duration: 3410 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3409.61
2025-05-14 05:50:12.365,"REPORT RequestId: c84f1e19-bb1f-4e10-9b08-56d54aa3910b	Duration: 3323.89 ms	Billed Duration: 3324 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3323.89
2025-05-14 05:50:12.362,"REPORT RequestId: 6b4fc622-c50f-4c31-942d-4fc8c4d4f4b5	Duration: 3271.66 ms	Billed Duration: 3272 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3271.66
2025-05-14 05:50:12.225,"REPORT RequestId: b8f41435-d99f-4f58-8c70-4cbefeedddfa	Duration: 3224.48 ms	Billed Duration: 3225 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3224.48
2025-05-14 05:50:10.810,"REPORT RequestId: 3c57eab6-1c47-42d2-8985-2d9030323bba	Duration: 3329.87 ms	Billed Duration: 3330 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3329.87
2025-05-14 05:50:09.927,"REPORT RequestId: f7a31f9d-7ed8-4ad0-ae8d-d4be608e39e5	Duration: 3289.04 ms	Billed Duration: 3290 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3289.04
2025-05-14 05:50:08.988,"REPORT RequestId: 6645bb5b-a08a-4272-808c-299b61ef7462	Duration: 3291.30 ms	Billed Duration: 3292 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3291.3
2025-05-14 05:50:08.932,"REPORT RequestId: 62f590d9-734a-41f1-b9b2-99e3dba0bb37	Duration: 3327.89 ms	Billed Duration: 3328 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3327.89
2025-05-14 05:50:08.896,"REPORT RequestId: 85913960-68b4-46a2-a98f-1e8fef6f2d26	Duration: 3276.94 ms	Billed Duration: 3277 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3276.94
2025-05-14 05:50:07.369,"REPORT RequestId: fb6aa601-ebbd-4a4d-b181-22ef8ee94fe4	Duration: 3288.51 ms	Billed Duration: 3289 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3288.51
2025-05-14 05:50:06.532,"REPORT RequestId: 7493bd28-1765-4147-b29b-894874d8657e	Duration: 3306.19 ms	Billed Duration: 3307 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3306.19
2025-05-14 05:50:05.585,"REPORT RequestId: 37cdb07e-f21f-42f6-94f8-4a0522de50f5	Duration: 3210.10 ms	Billed Duration: 3211 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3210.1
2025-05-14 05:50:05.498,"REPORT RequestId: 243e5f40-47e1-494e-acf3-f0c8efc2a110	Duration: 3297.40 ms	Billed Duration: 3298 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3297.4
2025-05-14 05:50:05.482,"REPORT RequestId: af20c8b4-713b-496d-907a-da43817242bd	Duration: 3201.87 ms	Billed Duration: 3202 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3201.87
2025-05-14 05:50:03.970,"REPORT RequestId: 0d312634-7158-405d-b587-48d713a8dcab	Duration: 3215.37 ms	Billed Duration: 3216 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3215.37
2025-05-14 05:50:03.113,"REPORT RequestId: a609c2eb-685a-4d1c-a5a2-a3a1c7c9413b	Duration: 3328.12 ms	Billed Duration: 3329 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3328.12
2025-05-14 05:50:02.262,"REPORT RequestId: 1576d2f3-9abc-4344-bf4a-11763a55bc11	Duration: 3247.00 ms	Billed Duration: 3248 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3247
2025-05-14 05:50:02.163,"REPORT RequestId: 168b683f-6b19-46df-993a-9608683b057d	Duration: 3161.92 ms	Billed Duration: 3162 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3161.92
2025-05-14 05:50:02.082,"REPORT RequestId: 7dc47720-62af-4596-8dee-26cc4160c7c5	Duration: 3194.35 ms	Billed Duration: 3195 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3194.35
2025-05-14 05:50:00.644,"REPORT RequestId: c315c48f-7087-47f4-b1b0-c00b991fa3fc	Duration: 3179.35 ms	Billed Duration: 3180 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3179.35
